lat,lon,K
17.96638889,74.92083333,0.5952249301745282
17.96638889,74.93166667,0.39673627947202017
17.96666667,74.86694444,0.22164093403087917
17.96666667,74.90444444,0.38043185459288553
17.96666667,74.91,0.6824181588759871
17.96694444,74.86527778,0.6349226603150298
17.96694444,74.87583333,0.5555272000340266
17.96722222,74.86666667,0.8412090794379936
17.96722222,74.87472222,0.7540158507365347
17.96722222,74.90527778,0.4201295847333872
17.9675,74.87333333,0.39673627947202017
17.9675,74.87916667,0.9525045014390428
17.9675,74.88083333,0.6746203904555313
17.96777778,74.86833333,0.43643400961252177
17.96777778,74.86888889,0.3726340861724299
17.96777778,74.88083333,0.9525045014390428
17.96777778,74.89222222,0.4123318163129315
17.96805556,74.86972222,0.2138431656104235
17.96805556,74.87666667,0.539222775154892
17.96805556,74.88138889,0.5555272000340266
17.96805556,74.90194444,0.2776430890505154
17.96833333,74.89416667,0.5470205435753477
17.96833333,74.91611111,0.3010363943118824
17.96861111,74.88111111,0.3570385493315186
17.96861111,74.90527778,0.43643400961252177
17.96861111,74.91361111,0.5789205052953936
17.96888889,74.86777778,0.47613173975302336
17.96888889,74.88305556,0.4917272765939347
17.96888889,74.90944444,0.4123318163129315
17.96916667,74.87805556,0.4995250450143904
17.96916667,74.88194444,0.6980136957168984
17.96916667,74.91888889,0.3648363177519742
17.96944444,74.86472222,0.6264160038563509
17.96944444,74.87388889,0.6030226985949838
17.96944444,74.88055556,0.4442317780329774
17.96944444,74.89194444,0.3254221428267619
17.96944444,74.89305556,0.483929508173479
17.96944444,74.91333333,0.4917272765939347
17.96944444,74.91972222,0.39673627947202017
17.96972222,74.90527778,0.4123318163129315
17.97,74.87916667,0.7696113875774461
17.97,74.88,0.539222775154892
17.97,74.88333333,0.4442317780329774
17.97,74.89111111,0.33293635603192834
17.97,74.89138889,0.5236272383139806
17.97,74.89333333,0.5314250067344363
17.97,74.97472222,0.5952249301745282
17.97027778,74.87277778,0.6902159272964428
17.97027778,74.88472222,0.9525045014390428
17.97027778,74.89111111,0.3420101229211858
17.97027778,74.89333333,0.32311116782215415
17.97027778,74.89666667,0.46762508329434443
17.97027778,74.90416667,0.6030226985949838
17.97027778,74.92,0.340734124452384
17.97055556,74.87444444,0.39673627947202017
17.97055556,74.88666667,0.5952249301745282
17.97083333,74.87722222,0.2776430890505154
17.97083333,74.89194444,0.33676435143833383
17.97083333,74.91277778,0.46762508329434443
17.97111111,74.88694444,0.8731090411580396
17.97111111,74.89638889,0.4866941715225497
17.97111111,74.90111111,0.4045340478924758
17.97111111,74.91611111,0.47613173975302336
17.97138889,74.86888889,0.5073228134348461
17.97138889,74.87916667,0.5314250067344363
17.97138889,74.88111111,0.28544085747097103
17.97138889,74.89638889,0.4045340478924758
17.97138889,74.9075,0.3648363177519742
17.97166667,74.87027778,0.2776430890505154
17.97166667,74.88694444,0.5073228134348461
17.97166667,74.89194444,0.539222775154892
17.97166667,74.89638889,0.2904739625423561
17.97194444,74.86638889,0.5555272000340266
17.97194444,74.87361111,0.47613173975302336
17.97222222,74.8725,0.39035628712801096
17.97222222,74.88666667,0.6186182354358952
17.9725,74.895,0.2974919541207662
17.97277778,74.86527778,0.714318120596033
17.97277778,74.87277778,0.515829469893525
17.97277778,74.87916667,0.5073228134348461
17.97277778,74.90611111,0.28544085747097103
17.97305556,74.86388889,0.6746203904555313
17.97305556,74.88138889,0.4442317780329774
17.97333333,74.875,0.6349226603150298
17.97333333,74.90138889,0.2974919541207662
17.97361111,74.86138889,0.47613173975302336
17.97361111,74.87361111,0.317340819191017
17.97361111,74.87583333,0.5484383196517941
17.97361111,74.87916667,0.6980136957168984
17.97361111,74.91194444,0.7937135808770363
17.97388889,74.90583333,0.6349226603150298
17.97416667,74.89888889,0.32726525172614235
17.97444444,74.56361111,0.4190662526760523
17.97444444,74.86222222,0.6349226603150298
17.97444444,74.89388889,0.3570385493315186
17.97444444,74.89416667,0.4128280379396878
17.97444444,74.89694444,0.22305871010732564
17.97444444,74.89722222,0.3335743552663292
17.975,74.87111111,0.23794535891001375
17.975,74.88111111,0.3428607885670537
17.97555556,74.87055556,0.39673627947202017
17.97555556,74.88111111,0.6030226985949838
17.97555556,74.90388889,0.44635844214764714
17.97583333,74.86277778,0.515829469893525
17.97583333,74.87083333,0.2776430890505154
17.97611111,74.87166667,0.5952249301745282
17.97611111,74.88666667,0.39673627947202017
17.97638889,74.87222222,0.6264160038563509
17.97638889,74.87277778,0.6902159272964428
17.97666667,74.86944444,0.714318120596033
17.97666667,74.88722222,0.5073228134348461
17.97694444,74.86222222,0.6349226603150298
17.97694444,74.86638889,0.7937135808770363
17.97694444,74.87277778,0.5555272000340266
17.97694444,74.90722222,0.18974097231083323
17.97722222,74.88111111,0.4917272765939347
17.97722222,74.89138889,0.10396551968582081
17.97722222,74.90055556,0.22305871010732564
17.9775,74.86888889,0.6824181588759871
17.9775,74.88027778,0.19824762876951216
17.9775,74.88527778,0.6824181588759871
17.9775,74.90361111,0.40169849573958283
17.97777778,74.87305556,0.13302992925297377
17.97777778,74.89027778,0.22305871010732564
17.97777778,74.90583333,0.47613173975302336
17.97805556,74.88583333,0.19824762876951216
17.97805556,74.9,0.8972112344576297
17.97805556,74.90805556,0.40169849573958283
17.97833333,74.90861111,0.45628287468277257
17.97861111,74.86472222,0.714318120596033
17.97861111,74.87916667,0.19824762876951216
17.97861111,74.89638889,0.26913643259183645
17.97861111,74.905,0.5867182737158493
17.97861111,74.90638889,0.20817206130463756
17.97888889,74.87694444,0.6186182354358952
17.97888889,74.89,0.31237860292345426
17.97916667,74.86638889,0.7540158507365347
17.97916667,74.88555556,0.6902159272964428
17.97916667,74.88972222,0.6824181588759871
17.97916667,74.89666667,0.38822962301334124
17.97916667,74.89888889,0.5952249301745282
17.97944444,74.87944444,0.47613173975302336
17.97944444,74.88972222,0.17839876369926133
17.97944444,74.90388889,0.5952249301745282
17.97972222,74.86277778,0.7937135808770363
17.97972222,74.86777778,0.3648363177519742
17.97972222,74.86888889,0.5916804899834119
17.97972222,74.89333333,0.5463116555371245
17.97972222,74.90833333,0.39673627947202017
17.98,74.90388889,0.34853189287283964
17.98,74.90444444,0.2776430890505154
17.98027778,74.865,0.47613173975302336
17.98027778,74.88916667,0.23794535891001375
17.98027778,74.90833333,0.4442317780329774
17.98027778,74.92333333,0.43643400961252177
17.98055556,74.87944444,0.2535408957509251
17.98055556,74.88611111,0.19824762876951216
17.98055556,74.90277778,0.24574312733046944
17.98055556,74.90444444,0.3726340861724299
17.98083333,74.86416667,0.9525045014390428
17.98083333,74.87972222,0.2060453971899678
17.98083333,74.88833333,0.28544085747097103
17.98083333,74.88944444,0.4421051139183077
17.98083333,74.89777778,0.5314250067344363
17.98083333,74.98111111,0.4917272765939347
17.98138889,74.8875,0.5314250067344363
17.98138889,74.91194444,0.6902159272964428
17.98166667,74.83583333,0.19044986034905648
17.98166667,74.88916667,0.4123318163129315
17.98166667,74.90527778,0.4995250450143904
17.98166667,74.9075,0.38893851105156446
17.98194444,74.87777778,0.262047552209604
17.98194444,74.88,0.1826520919286008
17.98194444,74.88916667,0.4917272765939347
17.98194444,74.89777778,0.47613173975302336
17.98194444,74.90555556,0.3811407426311088
17.98194444,74.90666667,0.5633249684544822
17.98222222,74.85166667,0.9525045014390428
17.98222222,74.89111111,0.3570385493315186
17.98222222,74.90916667,0.317340819191017
17.9825,74.88527778,0.1826520919286008
17.9825,74.89777778,0.5867182737158493
17.9825,74.905,0.5945160421363049
17.98277778,74.87916667,0.9836955751208654
17.98305556,74.86305556,0.3010363943118824
17.98305556,74.89222222,0.6186182354358952
17.98305556,74.90944444,0.5711227368749379
17.98333333,74.90722222,0.5555272000340266
17.98361111,74.90194444,0.4683339713325677
17.98361111,74.90555556,0.2776430890505154
17.98388889,74.88166667,0.3648363177519742
17.98388889,74.88666667,0.2776430890505154
17.98416667,74.88055556,0.7618136191569903
17.98416667,74.88805556,0.317340819191017
17.98416667,74.88861111,0.5952249301745282
17.98416667,74.90444444,0.5952249301745282
17.98472222,74.88055556,0.18974097231083323
17.98472222,74.8925,0.47613173975302336
17.985,74.90722222,0.4598273148738888
17.98527778,74.87444444,0.33293635603192834
17.98527778,74.89666667,0.515829469893525
17.98555556,74.86888889,0.43643400961252177
17.98555556,74.89111111,0.4396240057845263
17.98555556,74.90055556,0.5399316631931153
17.98555556,74.90527778,0.5555272000340266
17.98555556,74.90805556,0.4201295847333872
17.98611111,74.86638889,0.5314250067344363
17.98611111,74.86833333,0.42792735315384284
17.98611111,74.87027778,0.3010363943118824
17.98611111,74.88111111,0.288276409623864
17.98611111,74.88722222,0.8334113110175378
17.98611111,74.89444444,0.47613173975302336
17.98638889,74.86527778,0.6661137339968525
17.98638889,74.89527778,0.6349226603150298
17.98666667,74.86888889,0.5555272000340266
17.98666667,74.87055556,0.4201295847333872
17.98666667,74.88166667,0.8731090411580396
17.98666667,74.89472222,0.4598273148738888
17.98694444,74.87194444,0.47613173975302336
17.98694444,74.90416667,0.5399316631931153
17.98694444,74.90527778,0.47329618760013037
17.98722222,74.87472222,0.29040307373853375
17.98722222,74.89,0.3570385493315186
17.98722222,74.90555556,0.6427204287354854
17.98722222,74.90833333,0.5633249684544822
17.9875,74.88638889,0.39673627947202017
17.9875,74.88972222,0.3648363177519742
17.98777778,74.88694444,0.5399316631931153
17.98777778,74.89833333,0.7937135808770363
17.98777778,74.90055556,0.4917272765939347
17.98805556,74.88722222,0.317340819191017
17.98805556,74.89,0.39673627947202017
17.98805556,74.89694444,0.6349226603150298
17.98805556,74.95694444,0.6264160038563509
17.98833333,74.87305556,0.515829469893525
17.98833333,74.87777778,0.9439978449803638
17.98833333,74.89027778,0.4917272765939347
17.98833333,74.89472222,0.515829469893525
17.98833333,74.90861111,0.317340819191017
17.98861111,74.87472222,0.6505181971559412
17.98861111,74.87666667,0.9128067712985412
17.98861111,74.91583333,0.39673627947202017
17.98888889,74.87027778,0.6108204670154396
17.98888889,74.87416667,0.5867182737158493
17.98888889,74.87611111,0.3570385493315186
17.98888889,74.87777778,0.9922022315795443
17.98888889,74.90611111,0.8972112344576297
17.98916667,74.86583333,0.5867182737158493
17.98916667,74.90527778,0.6186182354358952
17.98916667,74.90611111,0.5236272383139806
17.98944444,74.90305556,0.483929508173479
17.98944444,74.90361111,0.317340819191017
17.98972222,74.87583333,0.4917272765939347
17.98972222,74.89222222,0.5399316631931153
17.98972222,74.8975,0.4442317780329774
17.98972222,74.90527778,0.5952249301745282
17.99,74.865,0.5952249301745282
17.99,74.86666667,0.483929508173479
17.99,74.86916667,0.6427204287354854
17.99,74.87805556,0.22943870245133485
17.99,74.89222222,0.8334113110175378
17.99,74.8975,0.778118044036125
17.99,74.90777778,0.5555272000340266
17.99,74.90805556,0.4201295847333872
17.99055556,74.87444444,0.4917272765939347
17.99055556,74.90805556,0.5236272383139806
17.99083333,74.5525,0.6186182354358952
17.99083333,74.86416667,0.46762508329434443
17.99083333,74.86861111,0.47613173975302336
17.99083333,74.87777778,0.6349226603150298
17.99111111,74.865,0.3726340861724299
17.99111111,74.86944444,0.6108204670154396
17.99111111,74.87611111,0.4598273148738888
17.99111111,74.88388889,0.5867182737158493
17.99111111,74.89138889,0.5895538258687423
17.99111111,74.8975,0.46904285937079093
17.99138889,74.58555556,0.47613173975302336
17.99138889,74.87277778,0.8171068861384033
17.99138889,74.87555556,0.4917272765939347
17.99138889,74.8775,1.0
17.99166667,74.87833333,0.515829469893525
17.99166667,74.88638889,0.47613173975302336
17.99166667,74.89555556,0.5314250067344363
17.99194444,74.86472222,0.4520295464534331
17.99194444,74.87027778,0.3570385493315186
17.99194444,74.87166667,0.5470205435753477
17.99194444,74.88833333,0.34853189287283964
17.99194444,76.33638889,0.06104943785178568
17.99222222,74.87527778,0.47613173975302336
17.99222222,74.88861111,0.008336523329505338
17.9925,74.75888889,0.6824181588759871
17.9925,74.8975,0.4123318163129315
17.99277778,74.87611111,0.5867182737158493
17.99305556,74.88,0.3726340861724299
17.99305556,74.88777778,0.3726340861724299
17.99305556,74.88833333,0.2776430890505154
17.99305556,74.90305556,0.6349226603150298
17.99305556,74.90361111,0.4917272765939347
17.99333333,74.86611111,0.28544085747097103
17.99333333,74.87777778,0.4995250450143904
17.99333333,74.89583333,0.8334113110175378
17.99333333,74.90444444,0.2776430890505154
17.99361111,74.87194444,0.6902159272964428
17.99361111,74.87583333,0.2776430890505154
17.99361111,74.88388889,0.714318120596033
17.99361111,74.90333333,0.47613173975302336
17.99388889,74.875,0.43643400961252177
17.99388889,74.88583333,0.6902159272964428
17.99388889,74.90194444,0.5555272000340266
17.99388889,74.93861111,0.6902159272964428
17.99444444,74.87083333,0.5314250067344363
17.99444444,74.88388889,0.7618136191569903
17.99444444,74.885,0.4917272765939347
17.99444444,74.89333333,0.5874271617540725
17.99472222,74.88416667,0.23794535891001375
17.99472222,74.89222222,0.515829469893525
17.99472222,74.89777778,0.483929508173479
17.995,74.87194444,0.4442317780329774
17.995,74.87777778,0.4598273148738888
17.995,74.88194444,0.38822962301334124
17.995,74.88972222,0.34853189287283964
17.995,74.89555556,0.5796293933336168
17.995,74.90194444,0.16634766704946619
17.995,74.93388889,0.4917272765939347
17.99527778,74.87722222,0.5314250067344363
17.99527778,74.88194444,0.714318120596033
17.99555556,74.87777778,0.31237860292345426
17.99583333,74.88027778,0.17839876369926133
17.99583333,74.88361111,0.26913643259183645
17.99583333,74.9025,0.317340819191017
17.99611111,74.86666667,0.22305871010732564
17.99611111,74.87444444,0.5470205435753477
17.99611111,74.88722222,0.10396551968582081
17.99611111,74.88861111,0.20817206130463756
17.99611111,74.89472222,0.6271248918945741
17.99638889,74.86916667,0.3570385493315186
17.99638889,74.87305556,0.2974919541207662
17.99638889,74.87527778,0.44635844214764714
17.99638889,74.88722222,0.3726340861724299
17.99666667,74.25,0.43643400961252177
17.99666667,74.88138889,0.3421519005288305
17.99666667,74.89166667,0.47613173975302336
17.99666667,74.90555556,0.13444770532942027
17.99694444,74.87472222,0.22305871010732564
17.99694444,74.87777778,0.40169849573958283
17.99694444,74.89361111,0.6108204670154396
17.99694444,74.89777778,0.5399316631931153
17.99694444,74.90194444,0.38893851105156446
17.99722222,74.86972222,0.317340819191017
17.99722222,74.88,0.47613173975302336
17.99722222,74.88527778,0.6427204287354854
17.99722222,74.89638889,0.6108204670154396
17.9975,74.87027778,0.33293635603192834
17.9975,74.8775,0.7618136191569903
17.9975,74.87916667,0.4123318163129315
17.9975,74.88,0.3570385493315186
17.9975,74.88666667,0.4917272765939347
17.9975,74.88888889,0.3570385493315186
17.9975,74.89222222,0.6108204670154396
17.9975,74.89333333,0.5952249301745282
17.9975,74.89861111,0.4442317780329774
17.9975,74.90194444,0.38893851105156446
17.99777778,74.86333333,0.32726525172614235
17.99777778,74.87305556,0.483929508173479
17.99777778,74.87472222,1.0
17.99777778,74.89666667,0.4683339713325677
17.99805556,74.87055556,0.3648363177519742
17.99805556,74.87388889,0.5470205435753477
17.99805556,74.88805556,0.39673627947202017
17.99805556,74.89305556,0.47613173975302336
17.99805556,74.89666667,0.460536202912112
17.99805556,74.89944444,0.47613173975302336
17.99833333,74.90194444,0.3811407426311088
17.99833333,74.90388889,0.5952249301745282
17.99861111,74.86416667,0.2974919541207662
17.99861111,74.86888889,0.5236272383139806
17.99861111,74.875,0.9043001148398622
17.99861111,74.88083333,0.515829469893525
17.99861111,74.88805556,0.3570385493315186
17.99861111,74.92027778,0.47613173975302336
17.99888889,74.86388889,0.8334113110175378
17.99888889,74.865,0.5236272383139806
17.99888889,74.86833333,0.28544085747097103
17.99888889,74.86944444,0.33293635603192834
17.99888889,74.87944444,0.38043185459288553
17.99888889,74.88944444,0.5236272383139806
17.99916667,74.8625,0.4917272765939347
17.99944444,74.87305556,0.2138431656104235
17.99944444,74.88083333,0.34853189287283964
17.99972222,74.86527778,0.4045340478924758
17.99972222,74.88027778,0.5952249301745282
17.99972222,74.8875,0.38822962301334124
17.99972222,74.89055556,0.3570385493315186
17.99972222,74.89388889,0.5300072306579898
17.99972222,74.89611111,0.562616080416259
17.99972222,74.89638889,0.2060453971899678
18.0,73.5,0.6505181971559412
18.0,74.8675,0.5314250067344363
18.0,74.88916667,0.39673627947202017
18.00027778,74.88277778,0.340734124452384
18.00027778,74.95416667,0.47613173975302336
18.00055556,74.87666667,0.39673627947202017
18.00055556,74.88861111,0.4123318163129315
18.00083333,74.86611111,0.46762508329434443
18.00083333,74.8725,0.39673627947202017
18.00083333,74.88416667,0.18974097231083323
18.00083333,74.89027778,0.4917272765939347
18.00083333,74.89083333,0.38043185459288553
18.00111111,74.8625,0.6902159272964428
18.00111111,74.86333333,0.43643400961252177
18.00111111,74.865,0.6427204287354854
18.00111111,74.87777778,0.515829469893525
18.00138889,74.86472222,0.39673627947202017
18.00138889,74.87416667,0.33293635603192834
18.00138889,74.88194444,0.2060453971899678
18.00138889,74.88361111,0.23794535891001375
18.00166667,74.87805556,0.4442317780329774
18.00194444,74.87166667,0.7540158507365347
18.00194444,74.87305556,0.3726340861724299
18.00194444,74.875,0.5555272000340266
18.00194444,74.88638889,0.2138431656104235
18.00222222,74.8675,0.34853189287283964
18.00222222,74.88027778,0.5236272383139806
18.0025,74.86166667,0.47613173975302336
18.0025,74.87805556,0.3414430124906072
18.0025,74.88722222,0.19824762876951216
18.0025,74.89,0.9681000382799541
18.00277778,74.86722222,0.22943870245133485
18.00277778,74.87555556,0.5555272000340266
18.00277778,74.88222222,0.4201295847333872
18.00277778,74.92861111,0.5314250067344363
18.00305556,74.86222222,0.43643400961252177
18.00305556,74.88166667,0.5952249301745282
18.00333333,74.87861111,0.33293635603192834
18.00333333,75.01916667,0.42670806572809883
18.00361111,74.86805556,0.22164093403087917
18.00388889,74.86694444,0.28544085747097103
18.00388889,74.86888889,0.23794535891001375
18.00388889,74.90722222,0.2613386641713808
18.00416667,74.88222222,0.9525045014390428
18.00472222,74.86861111,0.11034551202983
18.00472222,74.87361111,0.8412090794379936
18.00472222,74.87555556,0.6264160038563509
18.00472222,74.8775,0.9525045014390428
18.005,74.86222222,0.18052542781393105
18.005,74.8675,0.4520295464534331
18.005,74.8725,0.43643400961252177
18.00527778,74.86638889,0.6746203904555313
18.00527778,74.87,0.3556207732550721
18.00527778,74.87666667,0.9525045014390428
18.00555556,74.86305556,0.13302992925297377
18.00583333,74.86138889,0.6902159272964428
18.00611111,74.865,0.6264160038563509
18.00611111,74.86944444,0.3960273914337969
18.00638889,74.87416667,0.6186182354358952
18.00638889,74.88388889,0.539222775154892
18.00666667,74.86555556,0.43643400961252177
18.00694444,74.87361111,0.6349226603150298
18.00694444,74.87944444,0.47613173975302336
18.00694444,74.88194444,0.4442317780329774
18.00694444,74.96861111,0.19824762876951216
18.00722222,74.87027778,0.5633249684544822
18.00722222,74.875,0.6902159272964428
18.0075,74.86527778,0.16634766704946619
18.0075,74.87138889,0.49101838855571145
18.0075,74.88138889,0.6980136957168984
18.00777778,74.87444444,0.7696113875774461
18.00777778,74.88666667,0.15854989862901053
18.00833333,74.86555556,0.19824762876951216
18.00833333,74.875,0.6030226985949838
18.00833333,74.87972222,0.539222775154892
18.00861111,74.86055556,0.19824762876951216
18.00861111,74.86222222,0.6902159272964428
18.00861111,74.86361111,0.19824762876951216
18.00861111,74.86416667,0.47613173975302336
18.00861111,74.89527778,0.33293635603192834
18.00888889,74.86611111,0.6902159272964428
18.00888889,74.87,0.22164093403087917
18.00888889,74.87138889,0.44635844214764714
18.00888889,74.88277778,0.43501623353607527
18.00916667,74.88388889,0.47613173975302336
18.00944444,74.8625,0.3570385493315186
18.00944444,74.87055556,0.24574312733046944
18.00944444,74.87916667,0.4995250450143904
18.00944444,75.57083333,0.38043185459288553
18.00972222,74.86611111,0.9681000382799541
18.01,74.86,0.6802914947613173
18.01,74.87194444,0.5505649837664639
18.01,74.88055556,0.7710291636538925
18.01027778,74.86277778,0.4917272765939347
18.01027778,74.86972222,0.38043185459288553
18.01027778,74.87972222,0.7618136191569903
18.01083333,74.865,0.2138431656104235
18.01083333,74.96722222,0.23794535891001375
18.01111111,74.86972222,0.19824762876951216
18.01111111,74.87138889,0.28544085747097103
18.01111111,74.87472222,0.08907887088313271
18.01111111,74.87722222,0.7221158890164887
