lat,lon,P
17.96083333,74.89388889,0.2420071988143129
17.96083333,74.90416667,0.34279059919542654
17.96083333,74.91416667,0.34279059919542654
17.96111111,74.85333333,0.32373491424941775
17.96111111,74.865,0.28011856870633073
17.96111111,74.91138889,0.2674147787423248
17.96111111,75.09111111,0.17975862799068387
17.96138889,74.85944444,0.28435316536099936
17.96138889,74.86138889,0.26402710141858987
17.96138889,74.87361111,0.2852000846919331
17.96138889,74.87416667,0.3840779165784458
17.96138889,74.91555556,0.3618462841414355
17.96166667,74.8575,0.34279059919542654
17.96166667,74.85861111,0.28414143552826593
17.96166667,74.86194444,0.2938810078340038
17.96166667,74.86305556,0.28414143552826593
17.96166667,74.87972222,0.23692568282871054
17.96166667,74.90277778,0.24327757781071352
17.96194444,74.86361111,0.3885242430658479
17.96194444,74.9025,0.31950031759474906
17.96194444,74.90333333,0.28562354435739995
17.96222222,74.85277778,0.24539487613804783
17.96222222,74.86388889,0.2938810078340038
17.96222222,74.86527778,0.21659961888630108
17.96222222,74.87944444,0.2854118145246665
17.96222222,74.88472222,0.2780012703789964
17.96222222,74.89305556,0.2115181029006987
17.9625,74.8575,0.30679652763074317
17.9625,74.86583333,0.26402710141858987
17.9625,74.87166667,0.22125767520643658
17.9625,74.87722222,0.3618462841414355
17.9625,74.885,0.38090196908744434
17.96277778,74.86472222,0.3618462841414355
17.96277778,74.8725,0.3300868092314207
17.96277778,74.88611111,0.2155409697226339
17.96277778,74.90416667,0.26656785941139105
17.96277778,74.905,0.23692568282871054
17.96305556,74.86722222,0.27927164937539695
17.96305556,74.88611111,0.23480838450137623
17.96305556,74.90361111,0.26656785941139105
17.96305556,74.91527778,0.24327757781071352
17.96305556,74.91638889,0.3597289858141011
17.96333333,74.85722222,0.2602159644293881
17.96333333,74.88583333,0.26656785941139105
17.96333333,74.8975,0.23692568282871054
17.96361111,74.87333333,0.2633919119203896
17.96361111,74.90305556,0.24666525513444842
17.96388889,74.85666667,0.24539487613804783
17.96388889,74.87666667,0.2676265085750582
17.96388889,74.87972222,0.2424306584797798
17.96416667,74.86833333,0.2623332627567224
17.96416667,74.87027778,0.3618462841414355
17.96416667,74.87444444,0.2852000846919331
17.96416667,74.9225,0.2589455854329875
17.96444444,74.86722222,0.2189286470463688
17.96444444,74.87027778,0.28456489519373274
17.96444444,74.88,0.33029853906415413
17.96444444,74.90361111,0.25809866610205373
17.96472222,74.88222222,0.2847766250264662
17.96472222,74.88638889,0.21532923988990046
17.96472222,74.91416667,0.2813889477027313
17.965,74.88,0.2852000846919331
17.965,74.915,0.25809866610205373
17.96527778,74.85805556,0.20940080457336438
17.96527778,74.88055556,0.30997247512174464
17.96527778,74.89166667,0.34279059919542654
17.96527778,74.9025,0.26656785941139105
17.96527778,74.92222222,0.24010163031971202
17.96555556,74.86333333,0.22189286470463687
17.96555556,74.87166667,0.2189286470463688
17.96555556,74.91444444,0.24539487613804783
17.96555556,74.91694444,0.30044463264874016
17.96583333,74.89555556,0.3449078975227609
17.96611111,74.87416667,0.22125767520643658
17.96611111,74.88055556,0.34914249417742954
17.96611111,74.9025,0.30679652763074317
17.96611111,74.9175,0.3279695109040864
17.96638889,74.88277778,0.3766673724327757
17.96638889,74.88305556,0.2676265085750582
17.96638889,74.89111111,0.2559813677747194
17.96638889,74.89166667,0.30044463264874016
17.96638889,74.91777778,0.34279059919542654
17.96638889,74.92083333,0.2813889477027313
17.96638889,74.93166667,0.33029853906415413
17.96666667,74.86694444,0.2676265085750582
17.96666667,74.90444444,0.30679652763074317
17.96666667,74.91,0.2602159644293881
17.96694444,74.86527778,0.33114545839508785
17.96694444,74.87583333,0.32479356341308485
17.96722222,74.86666667,0.22125767520643658
17.96722222,74.87472222,0.3300868092314207
17.96722222,74.90527778,0.3449078975227609
17.9675,74.87333333,0.30997247512174464
17.9675,74.87916667,0.219987296210036
17.9675,74.88083333,0.2485708236290493
17.96777778,74.86833333,0.2189286470463688
17.96777778,74.86888889,0.3883125132331145
17.96777778,74.88083333,0.24878255346178274
17.96777778,74.89222222,0.21575269955536733
17.96805556,74.86972222,0.3618462841414355
17.96805556,74.87666667,0.1977556637730256
17.96805556,74.88138889,0.32712259157315265
17.96805556,74.90194444,0.2470887147999153
17.96833333,74.89416667,0.22633919119203894
17.96833333,74.91611111,0.23692568282871054
17.96861111,74.88111111,0.26127461359305526
17.96861111,74.90527778,0.26910861740419223
17.96861111,74.91361111,0.34279059919542654
17.96888889,74.86777778,0.2898581410120686
17.96888889,74.87972222,0.2189286470463688
17.96888889,74.88305556,0.26254499258945585
17.96888889,74.90944444,0.2445479568071141
17.96916667,74.87805556,0.32479356341308485
17.96916667,74.88194444,0.32712259157315265
17.96916667,74.91888889,0.3618462841414355
17.96944444,74.86472222,0.3671395299597713
17.96944444,74.87388889,0.3000211729832733
17.96944444,74.88055556,0.34744865551556214
17.96944444,74.89194444,0.16896040652127883
17.96944444,74.89305556,0.2254922718611052
17.96944444,74.91333333,0.30044463264874016
17.96944444,74.91972222,0.23692568282871054
17.96972222,74.86222222,0.29578657632860467
17.96972222,74.90527778,0.2305737878467076
17.97,74.86111111,0.32712259157315265
17.97,74.87916667,0.3300868092314207
17.97,74.88,0.31526572094008043
17.97,74.88333333,0.28625873385560024
17.97,74.89111111,0.26445056108405673
17.97,74.89138889,0.30044463264874016
17.97,74.89333333,0.23692568282871054
17.97,74.97472222,0.24539487613804783
17.97027778,74.87277778,0.31950031759474906
17.97027778,74.88472222,0.32691086174041917
17.97027778,74.89111111,0.23988990048697859
17.97027778,74.89333333,0.22909167901757357
17.97027778,74.89666667,0.26868515773872537
17.97027778,74.90416667,0.2559813677747194
17.97027778,74.92,0.24539487613804783
17.97055556,74.87444444,0.3131484226127461
17.97055556,74.88666667,0.219987296210036
17.97083333,74.87722222,0.31420707177641327
17.97083333,74.89194444,0.21278848189709929
17.97083333,74.91277778,0.2602159644293881
17.97111111,74.88694444,0.2189286470463688
17.97111111,74.90111111,0.30044463264874016
17.97111111,74.91611111,0.24327757781071352
17.97138889,74.86888889,0.24221892864704633
17.97138889,74.87916667,0.29239889900486976
17.97138889,74.88111111,0.2667795892441245
17.97138889,74.89638889,0.22760957018843953
17.97138889,74.9075,0.20897734490789752
17.97166667,74.87027778,0.22104594537370312
17.97166667,74.88694444,0.23502011433410966
17.97166667,74.89194444,0.1725598136777472
17.97166667,74.89638889,0.22909167901757357
17.97194444,74.86638889,0.24687698496718186
17.97194444,74.87361111,0.32691086174041917
17.97222222,74.8725,0.2305737878467076
17.97222222,74.88666667,0.2189286470463688
17.9725,74.895,0.26445056108405673
17.97277778,74.86222222,0.2492060131272496
17.97277778,74.86305556,0.23480838450137623
17.97277778,74.86527778,0.2189286470463688
17.97277778,74.87277778,0.21532923988990046
17.97277778,74.87916667,0.23184416684310818
17.97277778,74.90611111,0.2559813677747194
17.97305556,74.86388889,0.272919754393394
17.97305556,74.88138889,0.2305737878467076
17.97333333,74.875,0.22125767520643658
17.97333333,74.90138889,0.24327757781071352
17.97361111,74.86138889,0.3089138259580775
17.97361111,74.87361111,0.1977556637730256
17.97361111,74.87583333,0.21532923988990046
17.97361111,74.87916667,0.24010163031971202
17.97361111,74.91194444,0.21532923988990046
17.97388889,74.90583333,0.28774084268473427
17.97416667,74.89888889,0.30044463264874016
17.97444444,74.56361111,0.13635401228033028
17.97444444,74.86222222,0.32479356341308485
17.97444444,74.89388889,0.2115181029006987
17.97444444,74.89416667,0.26720304890959135
17.97444444,74.89694444,0.3406733008680923
17.97444444,74.89722222,0.2564048274401863
17.975,74.87027778,0.31950031759474906
17.975,74.87111111,0.219987296210036
17.975,74.88111111,0.263603641753123
17.97527778,74.86305556,0.39064154139318225
17.97555556,74.87055556,0.28774084268473427
17.97555556,74.88111111,0.29303408850307006
17.97555556,74.90388889,0.24751217446538215
17.97583333,74.86277778,0.3275460512386195
17.97583333,74.87083333,0.2633919119203896
17.97611111,74.86388889,0.30362058013974164
17.97611111,74.87166667,0.24560660597078127
17.97611111,74.88666667,0.2676265085750582
17.97638889,74.87222222,0.297903874655939
17.97638889,74.87277778,0.2676265085750582
17.97666667,74.86944444,0.22422189286470462
17.97666667,74.88722222,0.30362058013974164
17.97694444,74.86222222,0.3830192674147787
17.97694444,74.86638889,0.3629049333051026
17.97694444,74.87277778,0.3300868092314207
17.97694444,74.90722222,0.26868515773872537
17.97722222,74.88111111,0.26445056108405673
17.97722222,74.89138889,0.3406733008680923
17.97722222,74.90055556,0.03705272072835062
17.9775,74.86277778,0.27736608088079606
17.9775,74.86888889,0.2602159644293881
17.9775,74.88027778,0.2824475968663985
17.9775,74.88527778,0.23692568282871054
17.9775,74.90361111,0.25809866610205373
17.97777778,74.87305556,0.3618462841414355
17.97777778,74.89027778,0.25809866610205373
17.97777778,74.90583333,0.30679652763074317
17.97805556,74.88583333,0.20940080457336438
17.97805556,74.9,0.28435316536099936
17.97805556,74.90805556,0.341520220199026
17.97833333,74.90861111,0.263603641753123
17.97861111,74.86472222,0.3893711623967816
17.97861111,74.87916667,0.2847766250264662
17.97861111,74.89638889,0.26868515773872537
17.97861111,74.905,0.2496294727927165
17.97861111,74.90638889,0.2657209400804573
17.97888889,74.87694444,0.23480838450137623
17.97888889,74.89,0.23480838450137623
17.97916667,74.86638889,0.32712259157315265
17.97916667,74.87138889,0.29536311666313786
17.97916667,74.88555556,0.21532923988990046
17.97916667,74.88972222,0.24539487613804783
17.97916667,74.89666667,0.26656785941139105
17.97916667,74.89888889,0.23988990048697859
17.97944444,74.86333333,0.3406733008680923
17.97944444,74.86638889,0.3000211729832733
17.97944444,74.87944444,0.246453525301715
17.97944444,74.88972222,0.30679652763074317
17.97944444,74.90388889,0.2697438069023925
17.97972222,74.86277778,0.31950031759474906
17.97972222,74.86777778,0.2633919119203896
17.97972222,74.86888889,0.24539487613804783
17.97972222,74.87027778,0.33770908320982423
17.97972222,74.89333333,0.25809866610205373
17.97972222,74.90833333,0.26148634342578864
17.98,74.90388889,0.30679652763074317
17.98,74.90444444,0.40207495236078755
17.98027778,74.865,0.3000211729832733
17.98027778,74.86833333,0.3883125132331145
17.98027778,74.87138889,0.24221892864704633
17.98027778,74.88916667,0.3110311242854118
17.98027778,74.90833333,0.3554943891594325
17.98027778,74.92333333,0.2326910861740419
17.98055556,74.87944444,0.21109464323523183
17.98055556,74.88611111,0.2189286470463688
17.98055556,74.90277778,0.30044463264874016
17.98055556,74.90444444,0.26995553673512596
17.98083333,74.86416667,0.3300868092314207
17.98083333,74.87972222,0.32712259157315265
17.98083333,74.88833333,0.29832733432140585
17.98083333,74.88944444,0.2559813677747194
17.98083333,74.89777778,0.24327757781071352
17.98083333,74.98111111,0.23692568282871054
17.98138889,74.8875,0.2559813677747194
17.98138889,74.91194444,0.21617615922083422
17.98166667,74.83583333,0.3618462841414355
17.98166667,74.87166667,0.3893711623967816
17.98166667,74.88916667,0.34279059919542654
17.98166667,74.90527778,0.34279059919542654
17.98166667,74.9075,0.22083421554096969
17.98194444,74.87388889,0.3671395299597713
17.98194444,74.87777778,0.22422189286470462
17.98194444,74.88,0.24010163031971202
17.98194444,74.88916667,0.34914249417742954
17.98194444,74.89777778,0.24878255346178274
17.98194444,74.90555556,0.20770696591149693
17.98194444,74.90666667,0.3300868092314207
17.98222222,74.85166667,0.32691086174041917
17.98222222,74.89111111,0.30679652763074317
17.98222222,74.90916667,0.23565530383230998
17.9825,74.88527778,0.39042981156044876
17.9825,74.89777778,0.26868515773872537
17.9825,74.905,0.27715435104806263
17.98277778,74.86888889,0.3406733008680923
17.98277778,74.87916667,0.25301715011645143
17.98305556,74.86305556,0.30362058013974164
17.98305556,74.89222222,0.3406733008680923
17.98305556,74.90944444,0.2860470040228668
17.98333333,74.90722222,0.2839297056955325
17.98361111,74.87944444,0.30997247512174464
17.98361111,74.90194444,0.17742959983061612
17.98361111,74.90555556,0.2009316112640271
17.98388889,74.88166667,0.3300868092314207
17.98388889,74.88666667,0.2940927376667372
17.98416667,74.87277778,0.3893711623967816
17.98416667,74.88055556,0.33029853906415413
17.98416667,74.88805556,0.30573787846707595
17.98416667,74.88861111,0.26445056108405673
17.98416667,74.90444444,0.26445056108405673
17.98472222,74.88055556,0.3671395299597713
17.98472222,74.8925,0.26445056108405673
17.985,74.90722222,0.32585221257675206
17.98527778,74.87444444,0.30806690662714376
17.98527778,74.89666667,0.28901122168113486
17.98555556,74.86888889,0.28901122168113486
17.98555556,74.89111111,0.20728350624603006
17.98555556,74.90055556,0.1738301926741478
17.98555556,74.90527778,0.21575269955536733
17.98555556,74.90805556,0.3830192674147787
17.98611111,74.86638889,0.26445056108405673
17.98611111,74.86833333,0.26445056108405673
17.98611111,74.87027778,0.3300868092314207
17.98611111,74.88111111,0.30256193097607453
17.98611111,74.88361111,0.21532923988990046
17.98611111,74.88722222,0.3618462841414355
17.98611111,74.89444444,0.30044463264874016
17.98638889,74.86527778,0.26656785941139105
17.98638889,74.89527778,0.25809866610205373
17.98666667,74.86888889,0.24666525513444842
17.98666667,74.87055556,0.22760957018843953
17.98666667,74.88166667,0.24010163031971202
17.98666667,74.89472222,0.24539487613804783
17.98694444,74.87194444,0.31950031759474906
17.98694444,74.90416667,0.3830192674147787
17.98694444,74.90527778,0.2009316112640271
17.98722222,74.87472222,0.2852000846919331
17.98722222,74.89,0.24751217446538215
17.98722222,74.90555556,0.16070294304467497
17.98722222,74.90833333,0.15816218505187382
17.9875,74.88638889,0.33453313571882276
17.9875,74.88972222,0.34194367986449287
17.98777778,74.88694444,0.2559813677747194
17.98777778,74.89833333,0.25809866610205373
17.98777778,74.90055556,0.38513656574211297
17.98805556,74.88722222,0.30362058013974164
17.98805556,74.89,0.23692568282871054
17.98805556,74.89694444,0.3533770908320982
17.98805556,74.95694444,0.17552403133601524
17.98833333,74.87305556,0.2189286470463688
17.98833333,74.87777778,0.21744653821723478
17.98833333,74.89027778,0.26445056108405673
17.98833333,74.89472222,0.3618462841414355
17.98833333,74.90861111,0.24539487613804783
17.98861111,74.87472222,0.24285411814524666
17.98861111,74.87666667,0.2379843319923777
17.98861111,74.91583333,0.3374973533770908
17.98888889,74.87027778,0.2280330298539064
17.98888889,74.87416667,0.24539487613804783
17.98888889,74.87611111,0.3576116874867668
17.98888889,74.87722222,0.32902816006775354
17.98888889,74.87777778,0.3131484226127461
17.98888889,74.90611111,0.33432140588608933
17.98916667,74.86583333,0.26995553673512596
17.98916667,74.89222222,0.1998729621003599
17.98916667,74.90527778,0.23565530383230998
17.98916667,74.90611111,0.21786999788270167
17.98944444,74.90305556,0.17404192250688122
17.98944444,74.90361111,0.2485708236290493
17.98972222,74.87583333,0.23226762650857505
17.98972222,74.89222222,0.27927164937539695
17.98972222,74.8975,0.4126614439974592
17.98972222,74.89777778,0.19881431293669277
17.98972222,74.90527778,0.26445056108405673
17.99,74.865,0.30256193097607453
17.99,74.86666667,0.2115181029006987
17.99,74.86916667,0.3671395299597713
17.99,74.87805556,0.26445056108405673
17.99,74.89222222,0.2496294727927165
17.99,74.8975,0.17446538217234808
17.99,74.90777778,0.26445056108405673
17.99,74.90805556,0.21532923988990046
17.99055556,74.86472222,0.3300868092314207
17.99055556,74.87444444,0.2189286470463688
17.99055556,74.90805556,0.32288799491848397
17.99083333,74.5525,0.22168113487190344
17.99083333,74.86416667,0.26445056108405673
17.99083333,74.86861111,0.20897734490789752
17.99083333,74.87777778,0.32585221257675206
17.99111111,74.865,0.24751217446538215
17.99111111,74.86944444,0.3618462841414355
17.99111111,74.87611111,0.3482955748464958
17.99111111,74.88388889,0.21786999788270167
17.99111111,74.89138889,0.17869997882701671
17.99111111,74.8975,0.20728350624603006
17.99138889,74.58555556,0.21109464323523183
17.99138889,74.87277778,0.26127461359305526
17.99138889,74.87555556,0.3300868092314207
17.99138889,74.8775,0.3131484226127461
17.99166667,74.87833333,0.32479356341308485
17.99166667,74.88638889,0.3893711623967816
17.99166667,74.89555556,0.30044463264874016
17.99194444,74.86472222,0.24370103747618038
17.99194444,74.87027778,0.24560660597078127
17.99194444,74.87166667,0.3015032818124073
17.99194444,74.88833333,0.3618462841414355
17.99194444,76.33638889,0.23544357399957655
17.99222222,74.87527778,0.24539487613804783
17.99222222,74.88861111,0.37031547745077276
17.9925,74.75888889,0.42536523396146514
17.9925,74.8975,0.17128943468134658
17.99277778,74.87611111,0.24010163031971202
17.99305556,74.88,0.2847766250264662
17.99305556,74.88777778,0.3406733008680923
17.99305556,74.88833333,0.2676265085750582
17.99305556,74.90305556,0.2146940503917002
17.99305556,74.90361111,0.30044463264874016
17.99333333,74.86611111,0.25280542028371794
17.99333333,74.87777778,0.24221892864704633
17.99333333,74.89583333,0.2708024560660597
17.99333333,74.90444444,0.22760957018843953
17.99361111,74.87194444,0.2534406097819183
17.99361111,74.87583333,0.22168113487190344
17.99361111,74.88388889,0.21342367139529958
17.99361111,74.90333333,0.20728350624603006
17.99388889,74.875,0.3000211729832733
17.99388889,74.88583333,0.2633919119203896
17.99388889,74.90194444,0.18293457548168537
17.99388889,74.93861111,0.2593690450984544
17.99444444,74.87083333,0.26656785941139105
17.99444444,74.88388889,0.24539487613804783
17.99444444,74.885,0.24010163031971202
17.99444444,74.89333333,0.2030489095913614
17.99472222,74.88416667,0.32691086174041917
17.99472222,74.89222222,0.1738301926741478
17.99472222,74.89777778,0.33326275672242217
17.995,74.87194444,0.24539487613804783
17.995,74.87777778,0.3936057590514503
17.995,74.88194444,0.24539487613804783
17.995,74.88972222,0.30679652763074317
17.995,74.89555556,0.4041922506881219
17.995,74.90194444,0.17446538217234808
17.995,74.93388889,0.36396358246876975
17.99527778,74.87722222,0.33029853906415413
17.99527778,74.88194444,0.2424306584797798
17.99555556,74.87777778,0.30256193097607453
17.99583333,74.88027778,0.3512597925047639
17.99583333,74.88361111,0.219987296210036
17.99583333,74.9025,0.20728350624603006
17.99611111,74.86666667,0.24221892864704633
17.99611111,74.87444444,0.21532923988990046
17.99611111,74.88722222,0.3449078975227609
17.99611111,74.88861111,0.32479356341308485
17.99611111,74.89472222,0.21786999788270167
17.99638889,74.86916667,0.24603006563624816
17.99638889,74.87305556,0.2676265085750582
17.99638889,74.87527778,0.2517467711200508
17.99638889,74.88722222,0.2326910861740419
17.99666667,74.25,0.30044463264874016
17.99666667,74.88138889,0.3830192674147787
17.99666667,74.89166667,0.3957230573787846
17.99666667,74.90555556,0.3300868092314207
17.99694444,74.87472222,0.28774084268473427
17.99694444,74.87777778,0.3000211729832733
17.99694444,74.89361111,0.28774084268473427
17.99694444,74.89777778,0.27969510904086387
17.99694444,74.90194444,0.24751217446538215
17.99722222,74.86972222,0.33114545839508785
17.99722222,74.88,0.3618462841414355
17.99722222,74.88527778,0.22422189286470462
17.99722222,74.89638889,0.3300868092314207
17.9975,74.87027778,0.263603641753123
17.9975,74.8775,0.1977556637730256
17.9975,74.87916667,0.2411602794833792
17.9975,74.88,0.31950031759474906
17.9975,74.88666667,0.23777260215964427
17.9975,74.88888889,0.26445056108405673
17.9975,74.89222222,0.32373491424941775
17.9975,74.89333333,0.29832733432140585
17.9975,74.89861111,0.2002964217658268
17.9975,74.90194444,0.2189286470463688
17.99777778,74.86333333,0.2852000846919331
17.99777778,74.87305556,0.21532923988990046
17.99777778,74.87472222,0.2064365869150963
17.99777778,74.89666667,0.23163243701037473
17.99805556,74.87055556,0.2633919119203896
17.99805556,74.87388889,0.3861952149057802
17.99805556,74.88805556,0.28011856870633073
17.99805556,74.89305556,0.33326275672242217
17.99805556,74.89666667,0.2390429811560449
17.99805556,74.89944444,0.1738301926741478
17.99833333,74.90194444,0.19288587762015666
17.99833333,74.90388889,0.24539487613804783
17.99861111,74.86416667,0.2189286470463688
17.99861111,74.86888889,0.35041287317383013
17.99861111,74.875,0.2189286470463688
17.99861111,74.88083333,0.23692568282871054
17.99861111,74.88805556,0.25809866610205373
17.99861111,74.92027778,0.30044463264874016
17.99888889,74.86388889,0.30679652763074317
17.99888889,74.865,0.3309337285623544
17.99888889,74.86833333,0.31336015244547955
17.99888889,74.86944444,0.2030489095913614
17.99888889,74.87944444,0.3660808807961041
17.99888889,74.88944444,0.24327757781071352
17.99916667,74.8625,0.25809866610205373
17.99944444,74.87305556,0.3449078975227609
17.99944444,74.88083333,0.24327757781071352
17.99972222,74.86527778,0.31272496294727925
17.99972222,74.88027778,0.34596654668642807
17.99972222,74.8875,0.2602159644293881
17.99972222,74.89055556,0.26445056108405673
17.99972222,74.89388889,0.2411602794833792
17.99972222,74.89611111,0.17150116451408
17.99972222,74.89638889,0.27715435104806263
18.0,73.5,0.6773237349142494
18.0,74.8675,0.26127461359305526
18.0,74.88916667,0.30256193097607453
18.00027778,74.88277778,0.25809866610205373
18.00027778,74.95416667,0.29430446749947065
18.00055556,74.87666667,0.26656785941139105
18.00055556,74.88861111,0.30256193097607453
18.00083333,74.86611111,0.28774084268473427
18.00083333,74.8725,0.3216176159220834
18.00083333,74.88416667,0.2411602794833792
18.00083333,74.89027778,0.26445056108405673
18.00083333,74.89083333,0.23692568282871054
18.00111111,74.8625,0.2602159644293881
18.00111111,74.86333333,0.2813889477027313
18.00111111,74.865,0.3279695109040864
18.00111111,74.87777778,0.2780012703789964
18.00138889,74.86472222,0.34279059919542654
18.00138889,74.87416667,0.24327757781071352
18.00138889,74.88194444,0.32373491424941775
18.00138889,74.88361111,0.24327757781071352
18.00166667,74.87805556,0.3618462841414355
18.00194444,74.87166667,0.29832733432140585
18.00194444,74.87305556,0.3618462841414355
18.00194444,74.875,0.30044463264874016
18.00194444,74.88638889,0.26445056108405673
18.00222222,74.8675,0.25809866610205373
18.00222222,74.88027778,0.30044463264874016
18.0025,74.86166667,0.23692568282871054
18.0025,74.87805556,0.30256193097607453
18.0025,74.88722222,0.34279059919542654
18.0025,74.89,0.3629049333051026
18.00277778,74.86722222,0.23692568282871054
18.00277778,74.87555556,0.30256193097607453
18.00277778,74.88222222,0.34279059919542654
18.00277778,74.92861111,0.26445056108405673
18.00305556,74.86222222,0.24539487613804783
18.00305556,74.88166667,0.34279059919542654
18.00333333,74.87638889,0.32373491424941775
18.00333333,74.87861111,0.2390429811560449
18.00333333,75.01916667,0.1799703578234173
18.00361111,74.86805556,0.2390429811560449
18.00388889,74.86694444,0.3279695109040864
18.00388889,74.86888889,0.2517467711200508
18.00388889,74.90722222,0.3893711623967816
18.00416667,74.88222222,0.30256193097607453
18.00472222,74.86861111,0.25809866610205373
18.00472222,74.87361111,0.36226974380690236
18.00472222,74.87555556,0.34279059919542654
18.00472222,74.8775,0.3279695109040864
18.005,74.86222222,0.32585221257675206
18.005,74.8675,0.3660808807961041
18.005,74.8725,0.3199237772602159
18.00527778,74.86638889,0.34279059919542654
18.00527778,74.87,0.22422189286470462
18.00527778,74.87666667,0.25809866610205373
18.00555556,74.86305556,0.2390429811560449
18.00583333,74.86138889,0.34279059919542654
18.00611111,74.865,0.26445056108405673
