lat,lon,OC
17.96194444,74.86361111,0.5599999999999999
17.96194444,74.9025,0.13142857142857142
17.96194444,74.90333333,0.21714285714285714
17.96222222,74.85277778,0.26857142857142857
17.96222222,74.86388889,0.44
17.96222222,74.86527778,0.13142857142857142
17.96222222,74.87944444,0.13142857142857142
17.96222222,74.88472222,0.49142857142857144
17.96222222,74.89305556,0.18285714285714286
17.9625,74.8575,0.44
17.9625,74.86583333,0.4057142857142857
17.9625,74.87166667,0.35428571428571426
17.9625,74.87722222,0.09714285714285713
17.9625,74.885,0.13142857142857142
17.96277778,74.86472222,0.37142857142857144
17.96277778,74.87027778,0.23428571428571426
17.96277778,74.8725,0.26857142857142857
17.96277778,74.88611111,0.26857142857142857
17.96277778,74.90416667,0.5257142857142857
17.96277778,74.905,0.31999999999999995
17.96305556,74.86722222,0.3885714285714285
17.96305556,74.88611111,0.3028571428571429
17.96305556,74.90361111,0.2857142857142857
17.96305556,74.91527778,0.35428571428571426
17.96305556,74.91638889,0.6799999999999999
17.96333333,74.85722222,0.3028571428571429
17.96333333,74.88583333,0.07999999999999999
17.96333333,74.8975,0.14857142857142858
17.96361111,74.87333333,0.11428571428571428
17.96361111,74.90305556,0.47428571428571425
17.96388889,74.85666667,0.18285714285714286
17.96388889,74.87666667,0.33714285714285713
17.96388889,74.87972222,0.5085714285714286
17.96416667,74.86833333,0.19999999999999998
17.96416667,74.87027778,0.2857142857142857
17.96416667,74.87444444,0.18285714285714286
17.96416667,74.9225,0.3028571428571429
17.96444444,74.86722222,0.23428571428571426
17.96444444,74.87027778,0.35428571428571426
17.96444444,74.88,0.21714285714285714
17.96444444,74.90361111,0.2857142857142857
17.96472222,74.88222222,0.4057142857142857
17.96472222,74.88638889,0.4228571428571429
17.96472222,74.91416667,0.1657142857142857
17.965,74.88,0.3028571428571429
17.965,74.915,0.4057142857142857
17.96527778,74.85805556,0.11428571428571428
17.96527778,74.88055556,0.3885714285714285
17.96527778,74.89166667,0.37142857142857144
17.96527778,74.9025,0.4228571428571429
17.96527778,74.92222222,0.49142857142857144
17.96555556,74.86333333,0.25142857142857145
17.96555556,74.87166667,0.18285714285714286
17.96555556,74.91444444,0.3885714285714285
17.96555556,74.91694444,0.19999999999999998
17.96583333,74.89555556,0.4057142857142857
17.96611111,74.87416667,0.7314285714285714
17.96611111,74.88055556,0.18857142857142858
17.96611111,74.9025,0.21714285714285714
17.96611111,74.9175,0.25142857142857145
17.96638889,74.88277778,0.5085714285714286
17.96638889,74.88305556,0.18285714285714286
17.96638889,74.89111111,0.4057142857142857
17.96638889,74.89166667,0.33714285714285713
17.96638889,74.91777778,0.5085714285714286
17.96638889,74.92083333,0.49142857142857144
17.96638889,74.93166667,0.4571428571428572
17.96666667,74.86694444,0.13142857142857142
17.96666667,74.90444444,0.5257142857142857
17.96666667,74.91,0.1657142857142857
17.96694444,74.86527778,0.2857142857142857
17.96694444,74.87583333,0.3028571428571429
17.96722222,74.86666667,0.3885714285714285
17.96722222,74.87472222,0.21714285714285714
17.96722222,74.90527778,0.21714285714285714
17.9675,74.87333333,0.26857142857142857
17.9675,74.87916667,0.23428571428571426
17.9675,74.88083333,0.11428571428571428
17.96777778,74.86833333,0.23428571428571426
17.96777778,74.86888889,0.25142857142857145
17.96777778,74.88083333,0.33714285714285713
17.96777778,74.89222222,0.25142857142857145
17.96805556,74.86972222,0.21714285714285714
17.96805556,74.87666667,0.47428571428571425
17.96805556,74.88138889,0.25142857142857145
17.96805556,74.90194444,0.23428571428571426
17.96833333,74.89416667,0.3028571428571429
17.96833333,74.91611111,0.3028571428571429
17.96861111,74.88111111,0.5257142857142857
17.96861111,74.90527778,0.33714285714285713
17.96861111,74.91361111,0.21714285714285714
17.96888889,74.86777778,0.25142857142857145
17.96888889,74.87972222,0.49142857142857144
17.96888889,74.88305556,0.19999999999999998
17.96888889,74.90944444,0.5428571428571428
17.96916667,74.87805556,0.4228571428571429
17.96916667,74.88194444,0.09714285714285713
17.96916667,74.91888889,0.37142857142857144
17.96944444,74.86472222,0.07999999999999999
17.96944444,74.87388889,0.1657142857142857
17.96944444,74.88055556,0.25142857142857145
17.96944444,74.89194444,0.22285714285714286
17.96944444,74.89305556,0.33714285714285713
17.96944444,74.91333333,0.4057142857142857
17.96944444,74.91972222,0.4228571428571429
17.96972222,74.86222222,0.1657142857142857
17.96972222,74.90527778,0.19999999999999998
17.97,74.86111111,0.3028571428571429
17.97,74.87916667,0.6799999999999999
17.97,74.88,0.1657142857142857
17.97,74.88333333,0.33714285714285713
17.97,74.89111111,0.1657142857142857
17.97,74.89138889,0.23428571428571426
17.97,74.89333333,0.33714285714285713
17.97,74.97472222,0.23428571428571426
17.97027778,74.87277778,0.5942857142857143
17.97027778,74.88472222,0.4571428571428572
17.97027778,74.89111111,0.36
17.97027778,74.89333333,0.42857142857142855
17.97027778,74.89666667,0.25142857142857145
17.97027778,74.90416667,0.3028571428571429
17.97027778,74.92,0.35428571428571426
17.97055556,74.87444444,0.07999999999999999
17.97055556,74.88666667,0.3028571428571429
17.97083333,74.87722222,0.13142857142857142
17.97083333,74.89194444,0.42857142857142855
17.97083333,74.91277778,0.44
17.97111111,74.88694444,0.33714285714285713
17.97111111,74.89638889,0.26857142857142857
17.97111111,74.90111111,0.19999999999999998
17.97111111,74.91611111,0.49142857142857144
17.97138889,74.86888889,0.13142857142857142
17.97138889,74.87916667,0.25142857142857145
17.97138889,74.88111111,0.1657142857142857
17.97138889,74.89638889,0.4571428571428572
17.97138889,74.9075,0.3028571428571429
17.97166667,74.87027778,0.47428571428571425
17.97166667,74.88694444,0.8171428571428571
17.97166667,74.89194444,0.37142857142857144
17.97166667,74.89638889,0.26857142857142857
17.97194444,74.86638889,0.14857142857142858
17.97194444,74.87361111,0.1657142857142857
17.97222222,74.8725,0.3028571428571429
17.97222222,74.88666667,0.25142857142857145
17.9725,74.895,0.35428571428571426
17.97277778,74.86222222,0.6114285714285714
17.97277778,74.86305556,0.18857142857142858
17.97277778,74.86527778,0.3885714285714285
17.97277778,74.87277778,0.6457142857142857
17.97277778,74.87916667,0.21714285714285714
17.97277778,74.90611111,0.21714285714285714
17.97305556,74.86388889,0.21714285714285714
17.97305556,74.88138889,0.26857142857142857
17.97333333,74.875,0.19999999999999998
17.97333333,74.90138889,0.5085714285714286
17.97361111,74.86138889,0.14857142857142858
17.97361111,74.87361111,0.44
17.97361111,74.87583333,0.26857142857142857
17.97361111,74.87916667,0.1657142857142857
17.97361111,74.91194444,0.5599999999999999
17.97388889,74.90583333,0.26857142857142857
17.97416667,74.89888889,0.33714285714285713
17.97444444,74.56361111,0.3085714285714286
17.97444444,74.86222222,0.33714285714285713
17.97444444,74.89388889,0.19999999999999998
17.97444444,74.89416667,0.22285714285714286
17.97444444,74.89694444,0.31999999999999995
17.97444444,74.89722222,0.4685714285714285
17.975,74.87027778,0.14857142857142858
17.975,74.87111111,0.4057142857142857
17.975,74.88111111,0.4342857142857143
17.97527778,74.86305556,0.3885714285714285
17.97555556,74.87055556,0.5771428571428572
17.97555556,74.88111111,0.6114285714285714
17.97555556,74.90388889,0.1657142857142857
17.97583333,74.86277778,0.6114285714285714
17.97583333,74.87083333,0.1657142857142857
17.97611111,74.86388889,0.21714285714285714
17.97611111,74.87166667,0.18285714285714286
17.97611111,74.88666667,0.21714285714285714
17.97638889,74.87222222,0.09714285714285713
17.97638889,74.87277778,0.4057142857142857
17.97666667,74.86944444,0.5942857142857143
17.97666667,74.88722222,0.18857142857142858
17.97694444,74.86222222,0.33714285714285713
17.97694444,74.86638889,0.5599999999999999
17.97694444,74.87277778,0.5257142857142857
17.97694444,74.90722222,0.31999999999999995
17.97722222,74.88111111,0.33714285714285713
17.97722222,74.89138889,0.07999999999999999
17.97722222,74.90055556,0.3028571428571429
17.9775,74.86277778,0.35428571428571426
17.9775,74.86888889,0.2857142857142857
17.9775,74.88027778,0.18285714285714286
17.9775,74.88527778,0.35428571428571426
17.9775,74.90361111,0.09714285714285713
17.97777778,74.87305556,0.37142857142857144
17.97777778,74.89027778,0.1657142857142857
17.97777778,74.90583333,0.44
17.97805556,74.88583333,0.33714285714285713
17.97805556,74.9,0.5771428571428572
17.97805556,74.90805556,0.6457142857142857
17.97833333,74.90861111,0.26857142857142857
17.97861111,74.86472222,0.2857142857142857
17.97861111,74.87916667,0.18285714285714286
17.97861111,74.89638889,0.33714285714285713
17.97861111,74.905,0.33714285714285713
17.97861111,74.90638889,0.21714285714285714
17.97888889,74.87694444,0.4228571428571429
17.97888889,74.89,0.35428571428571426
17.97916667,74.86638889,0.19999999999999998
17.97916667,74.87138889,0.8514285714285714
17.97916667,74.88555556,0.21714285714285714
17.97916667,74.88972222,0.3028571428571429
17.97916667,74.89666667,0.3028571428571429
17.97916667,74.89888889,0.44
17.97944444,74.86333333,0.5257142857142857
17.97944444,74.86638889,0.1657142857142857
17.97944444,74.87944444,0.21714285714285714
17.97944444,74.88972222,0.19999999999999998
17.97944444,74.90388889,0.21714285714285714
17.97972222,74.86277778,0.37142857142857144
17.97972222,74.86777778,0.5085714285714286
17.97972222,74.86888889,0.26857142857142857
17.97972222,74.87027778,0.5942857142857143
17.97972222,74.89333333,0.1657142857142857
17.97972222,74.90833333,0.44
17.98,74.90388889,0.31999999999999995
17.98,74.90444444,0.44
17.98027778,74.865,0.33714285714285713
17.98027778,74.86833333,0.31999999999999995
17.98027778,74.87138889,0.5085714285714286
17.98027778,74.88916667,0.33714285714285713
17.98027778,74.90833333,0.5428571428571428
17.98027778,74.92333333,0.5085714285714286
17.98055556,74.87944444,0.33714285714285713
17.98055556,74.88611111,0.25142857142857145
17.98055556,74.90277778,0.31999999999999995
17.98055556,74.90444444,0.5599999999999999
17.98083333,74.86416667,0.33714285714285713
17.98083333,74.87972222,0.6799999999999999
17.98083333,74.88833333,0.3028571428571429
17.98083333,74.88944444,0.33714285714285713
17.98083333,74.89777778,0.2857142857142857
17.98083333,74.98111111,0.33714285714285713
17.98138889,74.8875,0.18285714285714286
17.98138889,74.91194444,0.21714285714285714
17.98166667,74.83583333,0.19999999999999998
17.98166667,74.87166667,0.5942857142857143
17.98166667,74.88916667,0.49142857142857144
17.98166667,74.90527778,0.5428571428571428
17.98166667,74.9075,0.3028571428571429
17.98194444,74.87388889,0.4228571428571429
17.98194444,74.87777778,0.1657142857142857
17.98194444,74.88,0.1657142857142857
17.98194444,74.88916667,0.19999999999999998
17.98194444,74.89777778,0.21714285714285714
17.98194444,74.90555556,0.26857142857142857
17.98194444,74.90666667,0.21714285714285714
17.98222222,74.85166667,0.33714285714285713
17.98222222,74.89111111,0.14857142857142858
17.98222222,74.90916667,0.33714285714285713
17.9825,74.88527778,0.1657142857142857
17.9825,74.89777778,0.37142857142857144
17.9825,74.905,0.44
17.98277778,74.86888889,0.5085714285714286
17.98277778,74.87916667,0.49142857142857144
17.98305556,74.86305556,0.1657142857142857
17.98305556,74.89222222,0.3028571428571429
17.98305556,74.90944444,0.5257142857142857
17.98333333,74.90722222,0.49142857142857144
17.98361111,74.87944444,0.5085714285714286
17.98361111,74.90194444,0.4057142857142857
17.98361111,74.90555556,0.11428571428571428
17.98388889,74.88166667,0.18285714285714286
17.98388889,74.88666667,0.25142857142857145
17.98416667,74.87277778,0.5085714285714286
17.98416667,74.88055556,0.19999999999999998
17.98416667,74.88805556,0.33714285714285713
17.98416667,74.88861111,0.35428571428571426
17.98416667,74.90444444,0.5085714285714286
17.98472222,74.88055556,0.4228571428571429
17.98472222,74.8925,0.14857142857142858
17.985,74.90722222,0.23428571428571426
17.98527778,74.87444444,0.21714285714285714
17.98527778,74.89666667,0.18285714285714286
17.98555556,74.86888889,0.33714285714285713
17.98555556,74.89111111,0.35428571428571426
17.98555556,74.90055556,0.31999999999999995
17.98555556,74.90527778,0.06285714285714286
17.98555556,74.90805556,0.6114285714285714
17.98611111,74.86638889,0.31999999999999995
17.98611111,74.86833333,0.31999999999999995
17.98611111,74.87027778,0.23428571428571426
17.98611111,74.88111111,0.3028571428571429
17.98611111,74.88361111,0.23428571428571426
17.98611111,74.88722222,0.3885714285714285
17.98611111,74.89444444,0.2857142857142857
17.98638889,74.86527778,0.35428571428571426
17.98638889,74.89527778,0.21714285714285714
17.98666667,74.86888889,0.1657142857142857
17.98666667,74.87055556,0.37142857142857144
17.98666667,74.88166667,0.3028571428571429
17.98666667,74.89472222,0.49142857142857144
17.98694444,74.87194444,0.14857142857142858
17.98694444,74.90416667,0.23428571428571426
17.98694444,74.90527778,0.31999999999999995
17.98722222,74.87472222,0.2857142857142857
17.98722222,74.89,0.35428571428571426
17.98722222,74.90555556,0.23428571428571426
17.98722222,74.90833333,0.26857142857142857
17.9875,74.88638889,0.4057142857142857
17.9875,74.88972222,0.1657142857142857
17.98777778,74.88694444,0.3028571428571429
17.98777778,74.89833333,0.15999999999999998
17.98777778,74.90055556,0.5771428571428572
17.98805556,74.88722222,0.21714285714285714
17.98805556,74.89,0.21714285714285714
17.98805556,74.89694444,0.4228571428571429
17.98805556,74.95694444,0.7657142857142858
17.98833333,74.87305556,0.21714285714285714
17.98833333,74.87777778,0.21714285714285714
17.98833333,74.89027778,0.26857142857142857
17.98833333,74.89472222,0.47428571428571425
17.98833333,74.90861111,0.18285714285714286
17.98861111,74.87472222,0.1657142857142857
17.98861111,74.87666667,0.19999999999999998
17.98861111,74.91583333,0.3028571428571429
17.98888889,74.87027778,0.3885714285714285
17.98888889,74.87416667,0.35428571428571426
17.98888889,74.87611111,0.26857142857142857
17.98888889,74.87722222,0.25142857142857145
17.98888889,74.87777778,0.31999999999999995
17.98888889,74.90611111,0.25142857142857145
17.98916667,74.86583333,0.1657142857142857
17.98916667,74.89222222,0.23428571428571426
17.98916667,74.90527778,0.2857142857142857
17.98916667,74.90611111,0.6285714285714287
17.98944444,74.90305556,0.14857142857142858
17.98944444,74.90361111,0.21714285714285714
17.98972222,74.87583333,0.18285714285714286
17.98972222,74.89222222,0.4571428571428572
17.98972222,74.8975,0.26857142857142857
17.98972222,74.89777778,0.3028571428571429
17.98972222,74.90527778,0.3028571428571429
17.99,74.865,0.11428571428571428
17.99,74.86666667,0.44
17.99,74.86916667,0.25142857142857145
17.99,74.87805556,0.18285714285714286
17.99,74.89222222,0.33714285714285713
17.99,74.8975,0.2857142857142857
17.99,74.90777778,0.23428571428571426
17.99,74.90805556,0.2571428571428572
17.99055556,74.86472222,0.33714285714285713
17.99055556,74.87444444,0.4228571428571429
17.99055556,74.90805556,0.5771428571428572
17.99083333,74.5525,0.3028571428571429
17.99083333,74.86416667,0.44
17.99083333,74.86861111,0.31999999999999995
17.99083333,74.87777778,0.25142857142857145
17.99111111,74.865,0.25142857142857145
17.99111111,74.86944444,0.25142857142857145
17.99111111,74.87611111,0.26857142857142857
17.99111111,74.88388889,0.4228571428571429
17.99111111,74.89138889,0.21714285714285714
17.99111111,74.8975,0.1657142857142857
17.99138889,74.58555556,0.33714285714285713
17.99138889,74.87277778,0.33714285714285713
17.99138889,74.87555556,0.49142857142857144
17.99138889,74.8775,0.25142857142857145
17.99166667,74.87833333,0.25142857142857145
17.99166667,74.88638889,0.1657142857142857
17.99166667,74.89555556,0.4571428571428572
17.99194444,74.86472222,0.18285714285714286
17.99194444,74.87027778,0.7142857142857143
17.99194444,74.87166667,0.18285714285714286
17.99194444,74.88833333,0.2857142857142857
17.99194444,76.33638889,0.13142857142857142
17.99222222,74.87527778,0.4571428571428572
17.99222222,74.88861111,0.4228571428571429
17.9925,74.75888889,0.3314285714285714
17.9925,74.8975,0.09714285714285713
17.99277778,74.87611111,0.23428571428571426
17.99305556,74.88,0.49142857142857144
17.99305556,74.88777778,0.23428571428571426
17.99305556,74.88833333,0.3028571428571429
17.99305556,74.90305556,0.23428571428571426
17.99305556,74.90361111,0.13142857142857142
17.99333333,74.86611111,0.23428571428571426
17.99333333,74.87777778,0.33714285714285713
17.99333333,74.89583333,0.06285714285714286
17.99333333,74.90444444,0.1657142857142857
17.99361111,74.87194444,0.4228571428571429
17.99361111,74.87583333,0.1657142857142857
17.99361111,74.88388889,0.26857142857142857
17.99361111,74.90333333,0.07999999999999999
17.99388889,74.875,0.3028571428571429
17.99388889,74.88583333,0.25142857142857145
17.99388889,74.90194444,0.2857142857142857
17.99388889,74.93861111,0.31999999999999995
17.99444444,74.87083333,0.25142857142857145
17.99444444,74.88388889,0.21714285714285714
17.99444444,74.885,0.5085714285714286
17.99444444,74.89333333,0.4857142857142857
17.99472222,74.88416667,0.18285714285714286
17.99472222,74.89222222,0.23428571428571426
17.99472222,74.89777778,0.19999999999999998
17.995,74.87194444,0.26857142857142857
17.995,74.87777778,0.19999999999999998
17.995,74.88194444,0.33714285714285713
17.995,74.88972222,0.26857142857142857
17.995,74.89555556,0.1657142857142857
17.995,74.90194444,0.1657142857142857
17.995,74.93388889,0.35428571428571426
17.99527778,74.87722222,0.14857142857142858
17.99527778,74.88194444,0.31999999999999995
17.99555556,74.87777778,0.21714285714285714
17.99583333,74.88027778,0.47428571428571425
17.99583333,74.88361111,0.18285714285714286
17.99583333,74.9025,0.3028571428571429
17.99611111,74.86666667,0.47428571428571425
17.99611111,74.87444444,0.13142857142857142
17.99611111,74.88722222,0.35428571428571426
17.99611111,74.88861111,0.4571428571428572
17.99611111,74.89472222,0.31999999999999995
17.99638889,74.86916667,0.26857142857142857
17.99638889,74.87305556,0.35428571428571426
17.99638889,74.87527778,0.37142857142857144
17.99638889,74.88722222,0.44
17.99666667,74.25,0.3028571428571429
17.99666667,74.88138889,0.4228571428571429
17.99666667,74.89166667,0.06285714285714286
17.99666667,74.90555556,0.5599999999999999
17.99694444,74.87472222,0.26857142857142857
17.99694444,74.87777778,0.47428571428571425
17.99694444,74.89361111,0.2914285714285714
17.99694444,74.89777778,0.4057142857142857
17.99694444,74.90194444,0.21714285714285714
17.99722222,74.86972222,0.35428571428571426
17.99722222,74.88,0.37142857142857144
17.99722222,74.88527778,0.4057142857142857
17.99722222,74.89638889,0.25142857142857145
17.9975,74.87027778,0.31999999999999995
17.9975,74.8775,0.31999999999999995
17.9975,74.87916667,0.25142857142857145
17.9975,74.88,0.33714285714285713
17.9975,74.88666667,0.4571428571428572
17.9975,74.88888889,0.37142857142857144
17.9975,74.89222222,0.13142857142857142
17.9975,74.89333333,0.4571428571428572
17.9975,74.89861111,0.47428571428571425
17.9975,74.90194444,0.14857142857142858
17.99777778,74.86333333,0.21714285714285714
17.99777778,74.87305556,0.4571428571428572
17.99777778,74.87472222,0.25142857142857145
17.99777778,74.89666667,0.06285714285714286
17.99805556,74.87055556,0.47428571428571425
17.99805556,74.87388889,0.33714285714285713
17.99805556,74.88805556,0.47428571428571425
17.99805556,74.89305556,0.33714285714285713
17.99805556,74.89666667,0.2857142857142857
17.99805556,74.89944444,0.3028571428571429
17.99833333,74.90194444,0.25142857142857145
17.99833333,74.90388889,0.23428571428571426
17.99861111,74.86416667,0.33714285714285713
17.99861111,74.86888889,0.5085714285714286
17.99861111,74.875,0.5085714285714286
17.99861111,74.88083333,0.44
17.99861111,74.88805556,0.44
17.99861111,74.92027778,0.13142857142857142
17.99888889,74.86388889,0.31999999999999995
17.99888889,74.865,0.26857142857142857
17.99888889,74.86833333,0.19999999999999998
17.99888889,74.86944444,0.5428571428571428
17.99888889,74.87944444,0.09714285714285713
17.99888889,74.88944444,0.35428571428571426
17.99916667,74.8625,0.21714285714285714
17.99944444,74.87305556,0.6285714285714287
17.99944444,74.88083333,0.21714285714285714
17.99972222,74.86527778,0.3885714285714285
17.99972222,74.88027778,0.49142857142857144
17.99972222,74.8875,0.07999999999999999
17.99972222,74.89055556,0.33714285714285713
17.99972222,74.89388889,0.2857142857142857
17.99972222,74.89611111,0.31999999999999995
17.99972222,74.89638889,0.2857142857142857
18.0,73.5,0.5771428571428572
18.0,74.8675,0.23428571428571426
18.0,74.88916667,0.19999999999999998
18.00027778,74.88277778,0.3028571428571429
18.00027778,74.95416667,0.37142857142857144
18.00055556,74.87666667,0.33714285714285713
18.00055556,74.88861111,0.35428571428571426
18.00083333,74.86611111,0.11428571428571428
18.00083333,74.8725,0.3028571428571429
18.00083333,74.88416667,0.31999999999999995
18.00083333,74.89027778,0.3885714285714285
18.00083333,74.89083333,0.1657142857142857
18.00111111,74.8625,0.26857142857142857
18.00111111,74.86333333,0.3028571428571429
18.00111111,74.865,0.18285714285714286
18.00111111,74.87777778,0.3028571428571429
18.00138889,74.86472222,0.25142857142857145
18.00138889,74.87416667,0.3028571428571429
18.00138889,74.88194444,0.3028571428571429
18.00138889,74.88361111,0.21714285714285714
18.00166667,74.87805556,0.5257142857142857
18.00194444,74.87166667,0.14857142857142858
18.00194444,74.87305556,0.31999999999999995
18.00194444,74.875,0.44
18.00194444,74.88638889,0.49142857142857144
18.00222222,74.8675,0.2857142857142857
18.00222222,74.88027778,0.19999999999999998
18.0025,74.86166667,0.47428571428571425
18.0025,74.87805556,0.1657142857142857
18.0025,74.88722222,0.14857142857142858
18.0025,74.89,0.13142857142857142
18.00277778,74.86722222,0.47428571428571425
18.00277778,74.87555556,0.5257142857142857
18.00277778,74.88222222,0.18285714285714286
18.00277778,74.92861111,0.23428571428571426
18.00305556,74.86222222,0.2857142857142857
18.00305556,74.88166667,0.21714285714285714
18.00333333,74.87638889,0.26857142857142857
18.00333333,74.87861111,0.35428571428571426
18.00333333,75.01916667,0.3085714285714286
18.00361111,74.86805556,0.23428571428571426
18.00388889,74.86694444,0.5428571428571428
18.00388889,74.86888889,0.26857142857142857
18.00388889,74.90722222,0.5599999999999999
18.00416667,74.88222222,0.5599999999999999
18.00472222,74.86861111,0.1657142857142857
18.00472222,74.87361111,0.18285714285714286
18.00472222,74.87555556,0.6114285714285714
18.00472222,74.8775,0.21714285714285714
18.005,74.86222222,0.5085714285714286
18.005,74.8675,0.5257142857142857
18.005,74.8725,0.2857142857142857
18.00527778,74.86638889,0.37142857142857144
18.00527778,74.87,0.33714285714285713
18.00527778,74.87666667,0.31999999999999995
18.00555556,74.86305556,0.44
18.00583333,74.86138889,0.25142857142857145
18.00611111,74.865,0.23428571428571426
18.00611111,74.86944444,0.23428571428571426
18.00638889,74.87416667,0.26857142857142857
18.00638889,74.88388889,0.5771428571428572
18.00666667,74.86555556,0.5428571428571428
