lat,lon,N
17.97777778,74.89027778,0.21316168856220433
17.97777778,74.90583333,0.554285366200329
17.97805556,74.88583333,0.4263639870860322
17.97805556,74.9,0.7248472050193913
17.97805556,74.90805556,0.8101281244289225
17.97833333,74.90861111,0.34108306767650104
17.97861111,74.86472222,0.3624032975288838
17.97861111,74.87916667,0.2344819184145871
17.97861111,74.89638889,0.4263639870860322
17.97861111,74.905,0.4263639870860322
17.97861111,74.90638889,0.27712237811935264
17.97888889,74.87694444,0.5329651363479462
17.97888889,74.89,0.447684216938415
17.97916667,74.86638889,0.2558021482669699
17.97916667,74.88555556,0.27712237811935264
17.97916667,74.88972222,0.3837235273812666
17.97916667,74.89666667,0.3837235273812666
17.97916667,74.89888889,0.554285366200329
17.97944444,74.86333333,0.6608865154622429
17.97944444,74.86638889,0.21316168856220433
17.97944444,74.87944444,0.27712237811935264
17.97944444,74.88972222,0.2558021482669699
17.97944444,74.90388889,0.27712237811935264
17.97972222,74.86277778,0.4690044467907978
17.97972222,74.86777778,0.6395662856098602
17.97972222,74.86888889,0.34108306767650104
17.97972222,74.87027778,0.7461674348717741
17.97972222,74.89333333,0.21316168856220433
17.97972222,74.90833333,0.554285366200329
17.98,74.90388889,0.39895226299011144
17.98,74.90444444,0.554285366200329
17.98027778,74.865,0.4263639870860322
17.98027778,74.86833333,0.3624032975288838
17.98027778,74.87138889,0.6395662856098602
17.98027778,74.88916667,0.4263639870860322
17.98027778,74.90833333,0.6608865154622429
17.98027778,74.92333333,0.6395662856098602
17.98055556,74.87944444,0.4263639870860322
17.98055556,74.88611111,0.31976283782411824
17.98055556,74.90277778,0.4050437572336494
17.98055556,74.90444444,0.7035269751670085
17.98083333,74.86416667,0.4263639870860322
17.98083333,74.87972222,0.8324636033218948
17.98083333,74.88833333,0.3837235273812666
17.98083333,74.88944444,0.4263639870860322
17.98083333,74.89777778,0.3624032975288838
17.98083333,74.98111111,0.5969258259050946
17.98138889,74.8875,0.2344819184145871
17.98138889,74.91194444,0.27712237811935264
17.98166667,74.83583333,0.2558021482669699
17.98166667,74.87166667,0.7461674348717741
17.98166667,74.88916667,0.6182460557574774
17.98166667,74.90527778,0.6822067453146257
17.98166667,74.9075,0.3837235273812666
17.98194444,74.87388889,0.5329651363479462
17.98194444,74.87777778,0.21316168856220433
17.98194444,74.88,0.21316168856220433
17.98194444,74.88916667,0.2558021482669699
17.98194444,74.89777778,0.27712237811935264
17.98194444,74.90555556,0.34108306767650104
17.98194444,74.90666667,0.27712237811935264
17.98222222,74.85166667,0.4263639870860322
17.98222222,74.89111111,0.19184145870982153
17.98222222,74.90916667,0.4263639870860322
17.9825,74.88527778,0.21316168856220433
17.9825,74.89777778,0.4690044467907978
17.9825,74.905,0.3512355580823976
17.98277778,74.86888889,0.21316168856220433
17.98277778,74.87916667,0.6182460557574774
17.98305556,74.86305556,0.21316168856220433
17.98305556,74.89222222,0.3837235273812666
17.98305556,74.90944444,0.6608865154622429
17.98333333,74.90722222,0.6182460557574774
17.98361111,74.87944444,0.6395662856098602
17.98361111,74.90194444,0.5116449064955634
17.98361111,74.90555556,0.14920099900505596
17.98388889,74.88166667,0.2344819184145871
17.98388889,74.88666667,0.31976283782411824
17.98416667,74.87277778,0.6395662856098602
17.98416667,74.88055556,0.2558021482669699
17.98416667,74.88805556,0.4263639870860322
17.98416667,74.88861111,0.29844260797173544
17.98416667,74.90444444,0.29844260797173544
17.98472222,74.88055556,0.5329651363479462
17.98472222,74.8925,0.19184145870982153
17.985,74.90722222,0.29844260797173544
17.98527778,74.87444444,0.27712237811935264
17.98527778,74.89666667,0.2344819184145871
17.98555556,74.86888889,0.4263639870860322
17.98555556,74.89111111,0.279152876200532
17.98555556,74.90055556,0.4050437572336494
17.98555556,74.90527778,0.08524030944790756
17.98555556,74.90805556,0.7674876647241569
17.98611111,74.86638889,0.4050437572336494
17.98611111,74.86833333,0.3624032975288838
17.98611111,74.87027778,0.29844260797173544
17.98611111,74.88111111,0.3837235273812666
17.98611111,74.88361111,0.29844260797173544
17.98611111,74.88722222,0.4903246766431805
17.98611111,74.89444444,0.3624032975288838
17.98638889,74.86527778,0.447684216938415
17.98638889,74.89527778,0.27712237811935264
17.98666667,74.86888889,0.21316168856220433
17.98666667,74.87055556,0.4690044467907978
17.98666667,74.88166667,0.3837235273812666
17.98666667,74.89472222,0.6182460557574774
17.98694444,74.87194444,0.19184145870982153
17.98694444,74.90416667,0.29844260797173544
17.98694444,74.90527778,0.4050437572336494
17.98722222,74.87472222,0.3624032975288838
17.98722222,74.89,0.447684216938415
17.98722222,74.90555556,0.29844260797173544
17.98722222,74.90833333,0.34108306767650104
17.9875,74.88638889,0.5116449064955634
17.9875,74.88972222,0.21316168856220433
17.98777778,74.88694444,0.3837235273812666
17.98777778,74.89833333,0.17052122885743873
17.98777778,74.90055556,0.7218014578976223
17.98805556,74.88722222,0.27712237811935264
17.98805556,74.89,0.27712237811935264
17.98805556,74.89694444,0.5329651363479462
17.98805556,74.95694444,0.27712237811935264
17.98833333,74.87305556,0.27712237811935264
17.98833333,74.87777778,0.27712237811935264
17.98833333,74.89027778,0.34108306767650104
17.98833333,74.89472222,0.5969258259050946
17.98833333,74.90861111,0.2344819184145871
17.98861111,74.87472222,0.21316168856220433
17.98861111,74.87666667,0.2558021482669699
17.98861111,74.91583333,0.3837235273812666
17.98888889,74.87027778,0.4903246766431805
17.98888889,74.87416667,0.447684216938415
17.98888889,74.87611111,0.34108306767650104
17.98888889,74.87722222,0.31976283782411824
17.98888889,74.87777778,0.4050437572336494
17.98888889,74.90611111,0.31976283782411824
17.98916667,74.86583333,0.21316168856220433
17.98916667,74.89222222,0.29844260797173544
17.98916667,74.90527778,0.4050437572336494
17.98916667,74.90611111,0.7278929521411602
17.98944444,74.90305556,0.19184145870982153
17.98944444,74.90361111,0.27712237811935264
17.98972222,74.87583333,0.2344819184145871
17.98972222,74.89222222,0.5756055960527118
17.98972222,74.8975,0.34108306767650104
17.98972222,74.89777778,0.3837235273812666
17.98972222,74.90527778,0.3837235273812666
17.99,74.865,0.14920099900505596
17.99,74.86666667,0.554285366200329
17.99,74.86916667,0.31976283782411824
17.99,74.87805556,0.2344819184145871
17.99,74.89222222,0.4263639870860322
17.99,74.8975,0.3552965542447562
17.99,74.90777778,0.4263639870860322
17.99,74.90805556,0.6822067453146257
17.99055556,74.86472222,0.4263639870860322
17.99055556,74.87444444,0.5329651363479462
17.99055556,74.90805556,0.7248472050193913
17.99083333,74.5525,0.3837235273812666
17.99083333,74.86416667,0.554285366200329
17.99083333,74.86861111,0.4050437572336494
17.99083333,74.87777778,0.31976283782411824
17.99111111,74.865,0.31976283782411824
17.99111111,74.86944444,0.31976283782411824
17.99111111,74.87611111,0.34108306767650104
17.99111111,74.88388889,0.5329651363479462
17.99111111,74.89138889,0.27712237811935264
17.99111111,74.8975,0.21316168856220433
17.99138889,74.58555556,0.4263639870860322
17.99138889,74.87277778,0.4263639870860322
17.99138889,74.87555556,0.6182460557574774
17.99138889,74.8775,0.31976283782411824
17.99166667,74.87833333,0.31976283782411824
17.99166667,74.88638889,0.21316168856220433
17.99166667,74.89555556,0.5756055960527118
17.99194444,74.86472222,0.2344819184145871
17.99194444,74.87027778,0.8954090438384535
17.99194444,74.87166667,0.2344819184145871
17.99194444,74.88833333,0.4050437572336494
17.99194444,76.33638889,0.17052122885743873
17.99222222,74.87527778,0.5756055960527118
17.99222222,74.88861111,0.5329651363479462
17.9925,74.75888889,0.4050437572336494
17.9925,74.8975,0.12788076915267313
17.99277778,74.87611111,0.29844260797173544
17.99305556,74.88,0.6182460557574774
17.99305556,74.88777778,0.29844260797173544
17.99305556,74.88833333,0.3837235273812666
17.99305556,74.90305556,0.29844260797173544
17.99305556,74.90361111,0.17052122885743873
17.99333333,74.86611111,0.29844260797173544
17.99333333,74.87777778,0.4263639870860322
17.99333333,74.89583333,0.08524030944790756
17.99333333,74.90444444,0.21316168856220433
17.99361111,74.87194444,0.5329651363479462
17.99361111,74.87583333,0.21316168856220433
17.99361111,74.88388889,0.34108306767650104
17.99361111,74.90333333,0.10656053930029036
17.99388889,74.875,0.3837235273812666
17.99388889,74.88583333,0.3806777802594976
17.99388889,74.90194444,0.3624032975288838
17.99388889,74.93861111,0.4050437572336494
17.99444444,74.87083333,0.3207780868647079
17.99444444,74.88388889,0.27712237811935264
17.99444444,74.885,0.6395662856098602
17.99444444,74.89333333,0.6111393124733497
17.99472222,74.88416667,0.2344819184145871
17.99472222,74.89222222,0.29844260797173544
17.99472222,74.89777778,0.2558021482669699
17.995,74.87194444,0.34108306767650104
17.995,74.87777778,0.2558021482669699
17.995,74.88194444,0.4263639870860322
17.995,74.88972222,0.34108306767650104
17.995,74.89555556,0.21316168856220433
17.995,74.90194444,0.21316168856220433
17.995,74.93388889,0.447684216938415
17.99527778,74.87722222,0.19184145870982153
17.99527778,74.88194444,0.3624032975288838
17.99555556,74.87777778,0.27712237811935264
17.99583333,74.88027778,0.5969258259050946
17.99583333,74.88361111,0.2344819184145871
17.99583333,74.9025,0.3837235273812666
17.99611111,74.86666667,0.5969258259050946
17.99611111,74.87444444,0.17052122885743873
17.99611111,74.88722222,0.447684216938415
17.99611111,74.88861111,0.5756055960527118
17.99611111,74.89472222,0.3624032975288838
17.99638889,74.86916667,0.34108306767650104
17.99638889,74.87305556,0.447684216938415
17.99638889,74.87527778,0.4690044467907978
17.99638889,74.88722222,0.554285366200329
17.99666667,74.25,0.3837235273812666
17.99666667,74.88138889,0.5329651363479462
17.99666667,74.89166667,0.08524030944790756
17.99666667,74.90555556,0.7035269751670085
17.99694444,74.87472222,0.34108306767650104
17.99694444,74.87777778,0.5969258259050946
17.99694444,74.89361111,0.3837235273812666
17.99694444,74.89777778,0.5116449064955634
17.99694444,74.90194444,0.27712237811935264
17.99722222,74.86972222,0.447684216938415
17.99722222,74.88,0.4690044467907978
17.99722222,74.88527778,0.5116449064955634
17.99722222,74.89638889,0.31976283782411824
17.9975,74.87027778,0.4050437572336494
17.9975,74.8775,0.4690044467907978
17.9975,74.87916667,0.31976283782411824
17.9975,74.88,0.4263639870860322
17.9975,74.88666667,0.5756055960527118
17.9975,74.88888889,0.4690044467907978
17.9975,74.89222222,0.17052122885743873
17.9975,74.89333333,0.5756055960527118
17.9975,74.89861111,0.5969258259050946
17.9975,74.90194444,0.19184145870982153
17.99777778,74.86333333,0.27712237811935264
17.99777778,74.87305556,0.5756055960527118
17.99777778,74.87472222,0.31976283782411824
17.99777778,74.89666667,0.08524030944790756
17.99805556,74.87055556,0.5969258259050946
17.99805556,74.87388889,0.4263639870860322
17.99805556,74.88805556,0.5969258259050946
17.99805556,74.89305556,0.4263639870860322
17.99805556,74.89666667,0.3624032975288838
17.99805556,74.89944444,0.3837235273812666
17.99833333,74.90194444,0.31976283782411824
17.99833333,74.90388889,0.6395662856098602
17.99861111,74.86416667,0.4263639870860322
17.99861111,74.86888889,0.6395662856098602
17.99861111,74.875,0.6395662856098602
17.99861111,74.88083333,0.554285366200329
17.99861111,74.88805556,0.554285366200329
17.99861111,74.92027778,0.17052122885743873
17.99888889,74.86388889,0.4050437572336494
17.99888889,74.865,0.34108306767650104
17.99888889,74.86833333,0.2558021482669699
17.99888889,74.86944444,0.6822067453146257
17.99888889,74.87944444,0.12788076915267313
17.99888889,74.88944444,0.447684216938415
17.99916667,74.8625,0.27712237811935264
17.99944444,74.87305556,0.7278929521411602
17.99944444,74.88083333,0.27712237811935264
17.99972222,74.86527778,0.4903246766431805
17.99972222,74.88027778,0.6182460557574774
17.99972222,74.8875,0.10656053930029036
17.99972222,74.89055556,0.4263639870860322
17.99972222,74.89388889,0.3624032975288838
17.99972222,74.89611111,0.37763203313772864
17.99972222,74.89638889,0.3624032975288838
18.0,73.5,0.25884789538873887
18.0,74.8675,0.29844260797173544
18.0,74.88916667,0.2558021482669699
18.00027778,74.88277778,0.3837235273812666
18.00027778,74.95416667,0.4690044467907978
18.00055556,74.87666667,0.4263639870860322
18.00055556,74.88861111,0.447684216938415
18.00083333,74.86611111,0.14920099900505596
18.00083333,74.8725,0.3837235273812666
18.00083333,74.88416667,0.4050437572336494
18.00083333,74.89027778,0.4903246766431805
18.00083333,74.89083333,0.21316168856220433
18.00111111,74.8625,0.34108306767650104
18.00111111,74.86333333,0.3837235273812666
18.00111111,74.865,0.2344819184145871
18.00111111,74.87777778,0.3837235273812666
18.00138889,74.86472222,0.31976283782411824
18.00138889,74.87416667,0.3837235273812666
18.00138889,74.88194444,0.3837235273812666
18.00138889,74.88361111,0.27712237811935264
18.00166667,74.87805556,0.6608865154622429
18.00194444,74.87166667,0.19184145870982153
18.00194444,74.87305556,0.4050437572336494
18.00194444,74.875,0.554285366200329
18.00194444,74.88638889,0.6182460557574774
18.00222222,74.8675,0.3624032975288838
18.00222222,74.88027778,0.2558021482669699
18.0025,74.86166667,0.5969258259050946
18.0025,74.87805556,0.21316168856220433
18.0025,74.88722222,0.19184145870982153
18.0025,74.89,0.17052122885743873
18.00277778,74.86722222,0.5969258259050946
18.00277778,74.87555556,0.6608865154622429
18.00277778,74.88222222,0.2344819184145871
18.00277778,74.92861111,0.5969258259050946
18.00305556,74.86222222,0.3624032975288838
18.00305556,74.88166667,0.27712237811935264
18.00333333,74.87638889,0.34108306767650104
18.00333333,74.87861111,0.447684216938415
18.00333333,75.01916667,0.2667059229629028
18.00361111,74.86805556,0.29844260797173544
18.00388889,74.86694444,0.6822067453146257
18.00388889,74.86888889,0.34108306767650104
18.00388889,74.90722222,0.7035269751670085
18.00416667,74.88222222,0.7035269751670085
18.00472222,74.86861111,0.21316168856220433
18.00472222,74.87361111,0.2344819184145871
18.00472222,74.87555556,0.7674876647241569
18.00472222,74.8775,0.27712237811935264
18.005,74.86222222,0.6395662856098602
18.005,74.8675,0.6608865154622429
18.005,74.8725,0.3624032975288838
18.00527778,74.86638889,0.4690044467907978
18.00527778,74.87,0.4263639870860322
18.00527778,74.87666667,0.4050437572336494
18.00555556,74.86305556,0.554285366200329
18.00583333,74.86138889,0.31976283782411824
18.00611111,74.865,0.29844260797173544
18.00611111,74.86944444,0.29844260797173544
18.00638889,74.87416667,0.3431135657576803
18.00638889,74.88388889,0.7248472050193913
18.00666667,74.86555556,0.6822067453146257
18.00694444,74.87361111,0.29844260797173544
18.00694444,74.87944444,0.4690044467907978
18.00694444,74.88194444,0.6608865154622429
18.00694444,74.96861111,0.2558021482669699
18.00722222,74.87027778,0.2344819184145871
